label,model,EbN0_dB,blocks,block_errors,BLER,BLER_CI95_low,BLER_CI95_high,bit_errors_info,BER,avg_iterations,avg_iteration_se,avg_success_iterations,max_iterations_observed,fraction_reaching_max_iterations,undetected_errors,syndrome_pass_count,convergence_failures,channel_saturation_count,q_sub_saturation_count,min_input_clip_count,app_add_saturation_count,saturation_block_fraction,saturation_events_per_block,saturation_error_blocks,saturation_clean_blocks,saturation_error_events,saturation_clean_events,expected_core_cycles,worst_configured_core_cycles,stage,profile,candidate,w_CH,w_APP,w_q,w_M,channel_gain,beta,beta_equiv,layer_order,requested_stop_errors,requested_stop_blocks,requested_stop_completed,iteration_boundary_cycles
F_g1.21_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,198,0.0058593750,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.21,6,4.958678,0-2-1-3,200,4,True,71
F_g1.21_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,198,0.0058593750,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.21,7,5.785124,0-2-1-3,200,4,True,71
F_g1.417_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,419,0,295,0,1.000000,178.500000,0,4,0,714,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,0,0.000000,0-2-1-3,200,4,True,71
F_g1.417_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,419,0,0,0,1.000000,104.750000,0,4,0,419,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,1,0.705716,0-2-1-3,200,4,True,71
F_g1.417_b2,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,164,0.0048532197,12.000000,0.000000,12.000000,12,1.000000,0,1,3,419,0,0,0,1.000000,104.750000,3,1,316,103,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,2,1.411433,0-2-1-3,200,4,True,71
F_g1.417_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,257,0.0076053504,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,3,2.117149,0-2-1-3,200,4,True,71
F_g1.417_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,225,0.0066583807,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,4,2.822865,0-2-1-3,200,4,True,71
F_g1.417_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,214,0.0063328598,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,5,3.528582,0-2-1-3,200,4,True,71
F_g1.417_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,211,0.0062440814,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,6,4.234298,0-2-1-3,200,4,True,71
F_g1.417_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,210,0.0062144886,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.417,7,4.940014,0-2-1-3,200,4,True,71
F_g1.5_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,788,0,465,0,1.000000,313.250000,0,4,0,1253,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,0,0.000000,0-2-1-3,200,4,True,71
F_g1.5_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.000000,0.000000,4.000000,4,0.000000,0,4,0,788,0,0,0,1.000000,197.000000,0,4,0,788,284.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,1,0.666667,0-2-1-3,200,4,True,71
F_g1.5_b2,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,30,0.0008877841,11.250000,0.750000,9.000000,12,0.750000,0,1,3,788,0,2,0,1.000000,197.500000,3,1,596,194,798.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,2,1.333333,0-2-1-3,200,4,True,71
F_g1.5_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,269,0.0079604640,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,3,2.000000,0-2-1-3,200,4,True,71
F_g1.5_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,236,0.0069839015,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,4,2.666667,0-2-1-3,200,4,True,71
F_g1.5_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,219,0.0064808239,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,5,3.333333,0-2-1-3,200,4,True,71
F_g1.5_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,215,0.0063624527,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,6,4.000000,0-2-1-3,200,4,True,71
F_g1.5_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,213,0.0063032670,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.5,7,4.666667,0-2-1-3,200,4,True,71
F_g1.659_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,2007,0,2035,0,1.000000,1010.500000,0,4,0,4042,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,0,0.000000,0-2-1-3,200,4,True,71
F_g1.659_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.500000,0.288675,4.500000,5,0.000000,0,4,0,2007,0,2025,0,1.000000,1008.000000,0,4,0,4032,319.500,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,1,0.602773,0-2-1-3,200,4,True,71
F_g1.659_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,8.500000,0.645497,8.500000,10,0.000000,0,4,0,2007,0,1723,0,1.000000,932.500000,0,4,0,3730,603.500,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,2,1.205546,0-2-1-3,200,4,True,71
F_g1.659_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,288,0.0085227273,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,3,1.808318,0-2-1-3,200,4,True,71
F_g1.659_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,252,0.0074573864,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,4,2.411091,0-2-1-3,200,4,True,71
F_g1.659_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,228,0.0067471591,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,5,3.013864,0-2-1-3,200,4,True,71
F_g1.659_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,219,0.0064808239,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,6,3.616637,0-2-1-3,200,4,True,71
F_g1.659_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,217,0.0064216383,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.659,7,4.219409,0-2-1-3,200,4,True,71
F_g1.83_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,4011,0,6838,8,1.000000,2714.250000,0,4,0,10857,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,0,0.000000,0-2-1-3,200,4,True,71
F_g1.83_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,4011,0,5592,76,1.000000,2419.750000,0,4,0,9679,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,1,0.546448,0-2-1-3,200,4,True,71
F_g1.83_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,7.000000,0.408248,7.000000,8,0.000000,0,4,0,4011,0,5370,22,1.000000,2350.750000,0,4,0,9403,497.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,2,1.092896,0-2-1-3,200,4,True,71
F_g1.83_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,290,0.0085819129,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,3,1.639344,0-2-1-3,200,4,True,71
F_g1.83_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,266,0.0078716856,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,4,2.185792,0-2-1-3,200,4,True,71
F_g1.83_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,242,0.0071614583,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,5,2.732240,0-2-1-3,200,4,True,71
F_g1.83_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,228,0.0067471591,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,6,3.278689,0-2-1-3,200,4,True,71
F_g1.83_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,221,0.0065400095,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,1.83,7,3.825137,0-2-1-3,200,4,True,71
F_g2.0_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,6513,0,11692,22,1.000000,4556.750000,0,4,0,18227,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,0,0.000000,0-2-1-3,200,4,True,71
F_g2.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.000000,0.000000,4.000000,4,0.000000,0,4,0,6513,0,826,0,1.000000,1834.750000,0,4,0,7339,284.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,1,0.500000,0-2-1-3,200,4,True,71
F_g2.0_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,6.000000,0.408248,6.000000,7,0.000000,0,4,0,6513,0,3350,4,1.000000,2466.750000,0,4,0,9867,426.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,2,1.000000,0-2-1-3,200,4,True,71
F_g2.0_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,261,0.0077237216,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,3,1.500000,0-2-1-3,200,4,True,71
F_g2.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,283,0.0083747633,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,4,2.000000,0-2-1-3,200,4,True,71
F_g2.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,256,0.0075757576,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,5,2.500000,0-2-1-3,200,4,True,71
F_g2.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,234,0.0069247159,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,6,3.000000,0-2-1-3,200,4,True,71
F_g2.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,227,0.0067175663,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.0,7,3.500000,0-2-1-3,200,4,True,71
F_g2.212_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.500000,0.500000,4.500000,6,0.000000,0,4,0,9941,9,45839,15828,1.000000,17904.250000,0,4,0,71617,319.500,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,0,0.000000,0-2-1-3,200,4,True,71
F_g2.212_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,9941,0,13840,981,1.000000,6190.500000,0,4,0,24762,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,1,0.452080,0-2-1-3,200,4,True,71
F_g2.212_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.250000,0.250000,5.250000,6,0.000000,0,4,0,9941,0,4664,1,1.000000,3651.500000,0,4,0,14606,372.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,2,0.904159,0-2-1-3,200,4,True,71
F_g2.212_b3,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,63,0.0018643466,11.500000,0.500000,10.000000,12,0.750000,0,1,3,9941,0,4769,5,1.000000,3678.750000,3,1,7464,7251,816.500,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,3,1.356239,0-2-1-3,200,4,True,71
F_g2.212_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,300,0.0088778409,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9941,0,0,0,1.000000,2485.250000,4,0,9941,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,4,1.808318,0-2-1-3,200,4,True,71
F_g2.212_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,270,0.0079900568,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9941,0,0,0,1.000000,2485.250000,4,0,9941,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,5,2.260398,0-2-1-3,200,4,True,71
F_g2.212_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,251,0.0074277936,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9941,0,0,0,1.000000,2485.250000,4,0,9941,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,6,2.712477,0-2-1-3,200,4,True,71
F_g2.212_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,236,0.0069839015,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9941,0,0,0,1.000000,2485.250000,4,0,9941,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,2.212,7,3.164557,0-2-1-3,200,4,True,71
F_g3.0_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,21034,0,54393,4628,1.000000,20013.750000,0,4,0,80055,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,0,0.000000,0-2-1-3,200,4,True,71
F_g3.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.000000,0.000000,4.000000,4,0.000000,0,4,0,21034,0,29033,1308,1.000000,12843.750000,0,4,0,51375,284.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,1,0.333333,0-2-1-3,200,4,True,71
F_g3.0_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.500000,0.288675,4.500000,5,0.000000,0,4,0,21034,0,27682,2713,1.000000,12857.250000,0,4,0,51429,319.500,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,2,0.666667,0-2-1-3,200,4,True,71
F_g3.0_b3,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,6.000000,0.408248,6.000000,7,0.000000,0,4,0,21034,0,26450,3067,1.000000,12637.750000,0,4,0,50551,426.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,3,1.000000,0-2-1-3,200,4,True,71
F_g3.0_b4,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,18,0.0005326705,11.250000,0.750000,9.000000,12,0.750000,0,1,3,21034,0,7682,29,1.000000,7186.250000,3,1,16260,12485,798.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,4,1.333333,0-2-1-3,200,4,True,71
F_g3.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,316,0.0093513258,12.000000,0.000000,0.000000,12,1.000000,0,0,4,21034,0,0,0,1.000000,5258.500000,4,0,21034,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,5,1.666667,0-2-1-3,200,4,True,71
F_g3.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,298,0.0088186553,12.000000,0.000000,0.000000,12,1.000000,0,0,4,21034,0,0,0,1.000000,5258.500000,4,0,21034,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,6,2.000000,0-2-1-3,200,4,True,71
F_g3.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,274,0.0081084280,12.000000,0.000000,0.000000,12,1.000000,0,0,4,21034,0,0,0,1.000000,5258.500000,4,0,21034,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,3.0,7,2.333333,0-2-1-3,200,4,True,71
F_g4.0_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,28326,1,78982,11298,1.000000,29651.750000,0,4,0,118607,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,0,0.000000,0-2-1-3,200,4,True,71
F_g4.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.000000,0.000000,4.000000,4,0.000000,0,4,0,28326,1,59273,8821,1.000000,24105.250000,0,4,0,96421,284.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,1,0.250000,0-2-1-3,200,4,True,71
F_g4.0_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.000000,0.000000,4.000000,4,0.000000,0,4,0,28326,0,36020,1495,1.000000,16460.250000,0,4,0,65841,284.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,2,0.500000,0-2-1-3,200,4,True,71
F_g4.0_b3,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.478714,4.750000,6,0.000000,0,4,0,28326,16,60865,23059,1.000000,28066.500000,0,4,0,112266,337.250,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,3,0.750000,0-2-1-3,200,4,True,71
F_g4.0_b4,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,6.000000,0.408248,6.000000,7,0.000000,0,4,0,28326,2,53301,9440,1.000000,22767.250000,0,4,0,91069,426.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,4,1.000000,0-2-1-3,200,4,True,71
F_g4.0_b5,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,9.000000,0.707107,9.000000,10,0.000000,0,4,0,28326,0,37750,523,1.000000,16649.750000,0,4,0,66599,639.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,5,1.250000,0-2-1-3,200,4,True,71
F_g4.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,288,0.0085227273,12.000000,0.000000,0.000000,12,1.000000,0,0,4,28326,0,0,0,1.000000,7081.500000,4,0,28326,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,6,1.500000,0-2-1-3,200,4,True,71
F_g4.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,321,0.0094992898,12.000000,0.000000,0.000000,12,1.000000,0,0,4,28326,0,0,0,1.000000,7081.500000,4,0,28326,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,4.0,7,1.750000,0-2-1-3,200,4,True,71
F_g6.0_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.000000,0.408248,5.000000,6,0.000000,0,4,0,33215,259,147213,54988,1.000000,58918.750000,0,4,0,235675,355.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,0,0.000000,0-2-1-3,200,4,True,71
F_g6.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.500000,0.288675,4.500000,5,0.000000,0,4,0,33215,130,111377,37004,1.000000,45431.500000,0,4,0,181726,319.500,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,1,0.166667,0-2-1-3,200,4,True,71
F_g6.0_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,33215,7,82465,14296,1.000000,32495.750000,0,4,0,129983,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,2,0.333333,0-2-1-3,200,4,True,71
F_g6.0_b3,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,33215,7,66476,10195,1.000000,27473.250000,0,4,0,109893,301.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,3,0.500000,0-2-1-3,200,4,True,71
F_g6.0_b4,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.250000,4.750000,5,0.000000,0,4,0,33215,5,85827,22161,1.000000,35302.000000,0,4,0,141208,337.250,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,4,0.666667,0-2-1-3,200,4,True,71
F_g6.0_b5,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.500000,0.288675,5.500000,6,0.000000,0,4,0,33215,9,99431,26662,1.000000,39829.250000,0,4,0,159317,390.500,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,5,0.833333,0-2-1-3,200,4,True,71
F_g6.0_b6,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,6.000000,0.408248,6.000000,7,0.000000,0,4,0,33215,0,49913,1172,1.000000,21075.000000,0,4,0,84300,426.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,6,1.000000,0-2-1-3,200,4,True,71
F_g6.0_b7,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,8.750000,0.629153,8.750000,10,0.000000,0,4,0,33215,0,80679,3595,1.000000,29372.250000,0,4,0,117489,621.250,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,6.0,7,1.166667,0-2-1-3,200,4,True,71
F_g8.0_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.750000,0.478714,5.750000,7,0.000000,0,4,0,34674,161,164062,44331,1.000000,60807.000000,0,4,0,243228,408.250,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,0,0.000000,0-2-1-3,200,4,True,71
F_g8.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.250000,0.250000,5.250000,6,0.000000,0,4,0,34674,86,144917,39301,1.000000,54744.500000,0,4,0,218978,372.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,1,0.125000,0-2-1-3,200,4,True,71
F_g8.0_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.000000,0.408248,5.000000,6,0.000000,0,4,0,34674,133,135069,48257,1.000000,54533.250000,0,4,0,218133,355.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,2,0.250000,0-2-1-3,200,4,True,71
F_g8.0_b3,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.250000,4.750000,5,0.000000,0,4,0,34674,37,103094,25310,1.000000,40778.750000,0,4,0,163115,337.250,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,3,0.375000,0-2-1-3,200,4,True,71
F_g8.0_b4,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.250000,0.250000,5.250000,6,0.000000,0,4,0,34674,55,132720,40166,1.000000,51903.750000,0,4,0,207615,372.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,4,0.500000,0-2-1-3,200,4,True,71
