label,model,EbN0_dB,blocks,block_errors,BLER,BLER_CI95_low,BLER_CI95_high,bit_errors_info,BER,avg_iterations,avg_iteration_se,avg_success_iterations,max_iterations_observed,fraction_reaching_max_iterations,undetected_errors,syndrome_pass_count,convergence_failures,channel_saturation_count,channel_quantizer_clip_count,app_init_saturation_count,q_sub_saturation_count,min_input_clip_count,check_magnitude_clip_count,app_add_saturation_count,app_update_saturation_count,saturation_block_fraction,saturation_events_per_block,saturation_error_blocks,saturation_clean_blocks,saturation_error_events,saturation_clean_events,expected_core_cycles,worst_configured_core_cycles,stage,profile,candidate,config_id,w_CH,w_APP,w_q,w_M,channel_gain,ch_to_app_shift,beta,beta_equiv,clip_fraction_at_4p4,layer_order,requested_stop_errors,requested_stop_blocks,requested_stop_completed,iteration_boundary_cycles
G_ch6_app9_q9_m7_g2.012_s3_b6,fixed,4.4,16,9,0.56250000,0.33178556,0.76901348,61183,0.4526441170,9.250000,0.808806,5.714286,12,0.562500,0,7,9,15997,15997,0,61381,2406578,2406578,734900,734900,1.000000,201178.500000,9,7,2029577,1189279,656.750,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.012_s3_b6,6,9,9,7,2.012,3,6,0.372763,0.100048,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.012_s3_b7,fixed,4.4,16,7,0.43750000,0.23098652,0.66821444,45950,0.3399473248,8.562500,0.790405,5.888889,12,0.437500,0,9,7,15997,15997,0,57356,2402145,2402145,741854,741854,1.000000,201084.500000,7,9,1643971,1573381,607.938,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.012_s3_b7,6,9,9,7,2.012,3,7,0.434891,0.100048,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.012_s3_b8,fixed,4.4,16,3,0.18750000,0.06591599,0.43008881,21394,0.1582771070,7.562500,0.584300,6.538462,12,0.187500,0,13,3,15997,15997,0,42151,2454308,2454308,735298,735298,1.000000,202984.625000,3,13,765380,2482374,536.938,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.012_s3_b8,6,9,9,7,2.012,3,8,0.497018,0.100048,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.012_s3_b9,fixed,4.4,16,2,0.12500000,0.03497749,0.36022827,14330,0.1060162169,7.562500,0.532046,6.928571,12,0.125000,0,14,2,15997,15997,0,45110,2467792,2467792,744088,744088,1.000000,204561.687500,2,14,490954,2782033,536.938,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.012_s3_b9,6,9,9,7,2.012,3,9,0.559145,0.100048,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.012_s3_b10,fixed,4.4,16,2,0.12500000,0.03497749,0.36022827,14129,0.1045291785,8.000000,0.508265,7.428571,12,0.125000,0,14,2,15997,15997,0,43108,2650376,2650376,793475,793475,1.000000,218934.750000,2,14,521094,2981862,568.000,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.012_s3_b10,6,9,9,7,2.012,3,10,0.621272,0.100048,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.012_s3_b12,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,14616,0.1081321023,9.312500,0.545579,8.416667,12,0.375000,0,12,4,15997,15997,0,33959,3088210,3088210,775801,775801,1.000000,244622.937500,4,12,1138953,2775014,661.188,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.012_s3_b12,6,9,9,7,2.012,3,12,0.745527,0.100048,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.012_s3_b13,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,8085,0.0598144531,9.812500,0.467429,8.818182,12,0.312500,0,11,5,15997,15997,0,29396,3232113,3232113,641848,641848,1.000000,244959.625000,5,11,1319787,2599567,696.688,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.012_s3_b13,6,9,9,7,2.012,3,13,0.807654,0.100048,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b0,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,12673,0.0937573982,12.000000,0.000000,0.000000,12,1.000000,0,0,16,31902,31902,0,81377,2804011,2804011,359676,359676,1.000000,204810.375000,16,0,3276966,0,852.000,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b0,6,9,9,7,2.311,3,0,0.000000,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b2,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,23503,0.1738799124,12.000000,0.000000,0.000000,12,1.000000,0,0,16,31902,31902,0,95835,2620259,2620259,488977,488977,1.000000,202310.812500,16,0,3236973,0,852.000,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b2,6,9,9,7,2.311,3,2,0.108178,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b3,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,38143,0.2821895715,12.000000,0.000000,0.000000,12,1.000000,0,0,16,31902,31902,0,94974,2537297,2537297,542095,542095,1.000000,200391.750000,16,0,3206268,0,852.000,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b3,6,9,9,7,2.311,3,3,0.162267,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b4,fixed,4.4,16,15,0.93750000,0.71671262,0.98888066,42430,0.3139056581,11.562500,0.437500,5.000000,12,0.937500,0,1,15,31902,31902,0,86679,2480587,2480587,586496,586496,1.000000,199104.000000,15,1,3024446,161218,820.938,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b4,6,9,9,7,2.311,3,4,0.216357,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b5,fixed,4.4,16,14,0.87500000,0.63977173,0.96502251,49014,0.3626154119,11.125000,0.597739,5.000000,12,0.875000,0,2,14,31902,31902,0,90176,2468155,2468155,651096,651096,1.000000,202583.062500,14,2,2907787,333542,789.875,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b5,6,9,9,7,2.311,3,5,0.270446,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b6,fixed,4.4,16,13,0.81250000,0.56991119,0.93408401,55995,0.4142622514,10.875000,0.625000,6.000000,12,0.812500,0,3,13,31902,31902,0,83893,2481853,2481853,695590,695590,1.000000,205827.375000,13,3,2719784,573454,772.125,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b6,6,9,9,7,2.311,3,6,0.324535,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b7,fixed,4.4,16,10,0.62500000,0.38641041,0.81518767,47393,0.3506229285,9.562500,0.816337,5.500000,12,0.625000,0,6,10,31902,31902,0,80829,2429109,2429109,708231,708231,1.000000,203129.437500,10,6,2209690,1040381,678.938,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b7,6,9,9,7,2.311,3,7,0.378624,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b8,fixed,4.4,16,7,0.43750000,0.23098652,0.66821444,35557,0.2630578243,8.562500,0.800878,5.888889,12,0.437500,0,9,7,31902,31902,0,62418,2457294,2457294,719594,719594,1.000000,204450.500000,7,9,1610089,1661119,607.938,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b8,6,9,9,7,2.311,3,8,0.432713,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b9,fixed,4.4,16,7,0.43750000,0.23098652,0.66821444,43586,0.3224579782,8.750000,0.761030,6.222222,12,0.437500,0,9,7,31902,31902,0,69283,2565525,2565525,819525,819525,1.000000,217889.687500,7,9,1702378,1783857,621.250,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b9,6,9,9,7,2.311,3,9,0.486802,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b10,fixed,4.4,16,7,0.43750000,0.23098652,0.66821444,41233,0.3050500118,8.750000,0.750000,6.222222,12,0.437500,0,9,7,31902,31902,0,63663,2612412,2612412,805788,805788,1.000000,219610.312500,7,9,1755245,1758520,621.250,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b10,6,9,9,7,2.311,3,10,0.540891,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b11,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,25884,0.1914950284,8.250000,0.602080,7.000000,12,0.250000,0,12,4,31902,31902,0,63147,2745738,2745738,871754,871754,1.000000,232033.812500,4,12,1074972,2637569,585.750,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b11,6,9,9,7,2.311,3,11,0.594981,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b12,fixed,4.4,16,3,0.18750000,0.06591599,0.43008881,21216,0.1569602273,8.437500,0.569859,7.615385,12,0.187500,0,13,3,31902,31902,0,53273,2835523,2835523,830305,830305,1.000000,234437.687500,3,13,769951,2981052,599.062,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b12,6,9,9,7,2.311,3,12,0.649070,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b13,fixed,4.4,16,3,0.18750000,0.06591599,0.43008881,19006,0.1406102036,8.937500,0.573503,8.230769,12,0.312500,0,13,3,31902,31902,0,55705,3108393,3108393,901064,901064,1.000000,256066.500000,3,13,876945,3220119,634.562,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b13,6,9,9,7,2.311,3,13,0.703159,0.199943,0-2-1-3,200,16,True,71
G_ch6_app9_q9_m7_g2.311_s3_b14,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,13366,0.0988843513,9.500000,0.524404,8.666667,12,0.375000,0,12,4,31902,31902,0,51752,3354213,3354213,899930,899930,1.000000,271112.312500,4,12,1213782,3124015,674.500,852,screening_4p4,BG1_first4_high_rate,G,G_ch6_app9_q9_m7_g2.311_s3_b14,6,9,9,7,2.311,3,14,0.757248,0.199943,0-2-1-3,200,16,True,71
